"DMED514 CPR Pulmonary Midterm - C2016 MEDICINE - 20130405",
"Raw MCQ data for group: 6576|4",

"Question Identifier","Category","Question Type","Correct Response","Weight","Response Data"

"HOMER_QUIZ_1040466","","MULTICHOICE","3","1","2","2","3","2","2","2","2","3","3","3","2","3","3","3","4","2","3","3","2","2","2","2","3","3","3","3","2","2","3","2","2","3","3","2","3","2","3","2","2","3","3","2","3","2","3","3","2","3","3","3","3","3","3","3","2","3","2","2","3","2","3","2","3","2","3","2","2","2","3","3","3","2","2","3","3","3","3","2","2","2","2","3","2","2","3","2","3","3","3","3","3","2","3","2","3","3","3","2","2","3","4","3","2","2","2","3","3","2","3","2","3","3","2","1","2","4","2","3","3","2","3","3","3","2","2","2","2","3","3","2","2","2","2","3","3","2","3","3","3","3","3","3","2","3","3","4","3","3","2","2","3","3","2","2","3","3","3","3","3","3","3","2","3","3","3","2",
"HOMER_QUIZ_1040502","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","1","1","2","1","2","2","2","1","1","1","2","2","1","2","1","1","1","1","3","1","1","2","2","1","1","1","3","1","2","1","1","1","2","1","2","1","1","2","1","1","3","1","3","1","1","1","2","1","1","1","2","1","1","1","1","1","3","1","1","1","3","1","1","1","2","1","1","1","2","3","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","1","1","1","3","1","1","2","2","2","2","2","1","3","1","1","1","1","1","2","2","2","1","1","1","1","1","3","1","1","1",
"HOMER_QUIZ_1040503","","MULTICHOICE","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","6","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","3","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","3","2","3","2","2","2","1","2","2","3","2","2","3","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","3","3","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","3","3","3","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1040467","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"HOMER_QUIZ_1040472","","MULTICHOICE","2","1","2","2","2","3","3","3","2","2","2","2","2","3","2","2","2","2","2","2","3","3","2","2","2","2","2","3","2","2","2","2","3","3","3","3","2","2","3","2","3","2","2","2","2","2","2","3","2","2","2","2","3","2","3","2","2","2","2","2","3","2","2","3","2","2","3","2","3","2","2","3","2","1","2","2","2","2","2","2","3","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","3","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","3","3","2","2","2","3","2","3","2","2","3","2","3","2","1","2","2","2","2","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2",
"HOMER_QUIZ_1040505","","MULTICHOICE","3","1","3","1","3","3","1","2","2","3","1","2","2","2","3","2","3","2","3","3","3","3","3","2","3","3","3","3","2","3","3","3","1","2","3","3","3","2","2","3","3","3","3","2","2","2","3","3","2","3","3","3","3","3","2","1","3","3","3","2","1","3","3","3","3","3","2","3","3","2","3","3","3","3","2","3","3","2","3","1","2","2","2","3","3","3","3","3","3","3","3","3","3","2","2","3","3","1","3","3","2","3","3","3","3","1","3","2","3","1","1","3","1","3","3","2","3","3","3","2","1","2","3","3","3","3","2","3","2","2","3","3","3","3","3","3","3","2","3","3","3","2","3","3","3","2","1","2","3","2","2","1","3","3","2","3","3","3","3","3","3","2","3","3","2","3","3","3",
"HOMER_QUIZ_1040507","","MULTICHOICE","4","1","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1040474","","MULTICHOICE","4","1","4","4","4","4","4","2","4","4","4","4","4","4","3","4","4","4","4","4","4","4","5","4","4","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","2","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","5","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","2","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1040475","","MULTICHOICE","1","1","1","1","1","1","1","2","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","2","1","1","1","1","3","1","1","1","1","1","1","3","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","3","1","1","1","3","1","1","1","1","1","1","1","1","1","3","1","1","1","1","3","1","1","1","1","3","1","1","1","1","3","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","2","1","3","1","1","1","1","1","1","3","2","1","1",
"HOMER_QUIZ_1040476","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1040478","","MULTICHOICE","3","1","3","3","3","3","4","2","4","3","3","3","3","2","3","2","3","3","2","3","3","2","1","3","3","2","3","3","2","3","3","2","2","2","3","3","4","2","3","2","3","2","3","3","3","3","2","3","3","3","3","3","3","3","4","3","3","1","3","4","4","1","3","3","3","3","2","2","3","1","3","3","3","3","3","3","2","3","3","3","3","3","3","3","2","1","3","4","3","3","2","3","3","3","3","3","3","3","4","3","3","3","1","3","3","3","3","2","2","3","3","4","3","3","4","3","3","3","3","2","2","4","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","2","3","3","2","3","3","3","2","2","1","3","3","3","3","3","3","3","3","3","2","3","2","3","3","3","3","2","3","3",
"HOMER_QUIZ_1040508","","MULTICHOICE","1","1","1","2","1","2","2","3","1","2","1","1","1","2","2","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","2","3","1","1","1","1","1","1","2","2","1","1","2","2","3","3","1","2","1","2","2","3","1","1","1","2","1","3","1","2","2","3","1","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","2","1","1","2","1","1","2","2","2","1","1","2","2","2","1","1","2","1","2","1","1","3","1","2","2","2","1","1","2","1","2","1","1","1","2","1","2","1","1","2","2","1","2",
"HOMER_QUIZ_1040514","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_QUIZ_1040515","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","3","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2",
"HOMER_QUIZ_1040516","","MULTICHOICE","3","1","3","3","4","4","3","4","2","3","4","3","4","3","3","4","3","3","4","3","2","5","3","3","3","3","3","2","3","2","4","2","3","3","3","3","3","4","4","3","3","3","3","4","3","3","3","3","4","4","4","3","3","3","3","3","3","2","4","3","3","4","2","4","3","3","3","4","3","4","4","2","3","2","3","4","3","4","3","4","3","3","2","4","3","3","3","3","2","3","3","4","4","4","3","4","3","3","3","2","4","3","4","4","2","3","2","5","3","4","3","4","2","3","3","3","3","4","3","2","4","3","2","3","3","4","3","4","3","4","2","3","3","3","3","4","2","3","4","3","2","3","4","3","3","2","3","3","3","3","4","3","3","4","3","3","4","2","4","3","2","3","3","3","2","3","3","3",
"HOMER_QUIZ_1040524","","MULTICHOICE","2","1","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","4","2","2","2","2","1","1","2","1","2","2","2","4","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","6","1","2","2","2","2","2","2","2","2","2","2","2","2","2","6","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1040486","","MULTICHOICE","4","1","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","7","4","4","4","6","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1040487","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","4","5","5","5","5","5","5","5","4","4","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","4","5","5","5","5","5","4","5","5","4","5","5","5","5","5","4","5","5","4","5","5","5","5","5","4","4","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","5","4","5","5","5","5","5","5","5","5","4","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","4","5","5","5","4","5","4","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1040488","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1040525","","MULTICHOICE","3","1","3","3","3","4","4","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","5","3","3","3","2","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","4","3","3","3","4","3","4","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","4","4","3","3","3","4","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","4","3","3","3","3","3","3","2","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3",
"HOMER_QUIZ_1040499","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","1","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3",
"HOMER_QUIZ_1040491","","MULTICHOICE","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","5","5","2","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","5","2","2","3","2","2","2","5","2","2","2","2","2","2","5","1","2","2","2","2","2","2","2","3","2","2","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","5","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2",
"HOMER_QUIZ_1040492","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","5","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","1","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","5","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1040493","","MULTICHOICE","5","1","1","5","5","5","1","5","4","5","5","1","4","5","5","4","5","5","5","5","5","4","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","4","4","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","4","5","5","5","5","5","4","5","5","5","2","5","4","4","5","2","5","5","5","5","5","5","5","5","5","2","5","2","4","5","5","5","5","5","2","4","5","5","5","5","5","5","5","4","5","5","5","5","1","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1040461","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","3","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","6","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1040462","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","6","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","6","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1040500","","MULTICHOICE","3","1","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","1","3","3","3","3","3","3","3","5","3","3","3","2","3","3","3","6","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
